name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"India, karnataka",2024-05-21,89,71.7,79.1,96.7,71.7,80.7,71.2,78.6,0.499,100,50,rain,0,0,23.5,12.9,69.1,1009.7,71.4,3.8,186.2,16.3,7,10,2024-05-21T05:53:11,2024-05-21T18:39:36,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-22,87.9,72.3,80.2,97.8,72.3,83.1,72.6,78.8,0.011,100,4.17,rain,0,0,23.3,15.4,56,1008.9,62.7,4.1,214.7,18.4,8,30,2024-05-22T05:53:03,2024-05-22T18:39:53,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-23,90.2,74,82.1,99.1,74,85.7,72.5,74.3,0.119,100,33.33,rain,0,0,20.6,8.7,104.9,1008.2,53.8,3.9,234.5,20.2,8,30,2024-05-23T05:52:55,2024-05-23T18:40:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-24,91.3,74,81.4,100,74,84,72.3,75.7,0.039,100,4.17,rain,0,0,21.9,10.3,276,1007.8,67.7,3.9,165,14.1,7,30,2024-05-24T05:52:49,2024-05-24T18:40:28,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-25,85.9,71.9,78.3,91.3,71.9,79.5,69,74.7,0.001,100,4.17,rain,0,0,32.4,15.4,274.4,1008.7,82.2,4.1,177.9,15.3,7,10,2024-05-25T05:52:43,2024-05-25T18:40:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-26,85.8,71.3,78.2,91.4,71.3,79.6,69.9,76.6,0.012,100,4.17,rain,0,0,32.7,18.5,258,1009.9,64.4,3.8,238.1,20.3,9,10,2024-05-26T05:52:38,2024-05-26T18:41:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-27,87.1,73.5,79.6,90.9,73.5,81.4,69.6,72.7,0,0,0,,0,0,26.6,17.3,260.1,1010.1,49.3,4.1,258.4,22.3,8,10,2024-05-27T05:52:34,2024-05-27T18:41:21,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-28,89,73.1,80.5,97.1,73.1,82.6,69.5,70.5,0.004,100,4.17,rain,0,0,28,15.7,255.8,1010.7,60,4,230.9,19.9,8,10,2024-05-28T05:52:31,2024-05-28T18:41:39,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-29,87.9,72.8,80.5,93.8,72.8,82.8,70.3,72.9,0,0,0,,0,0,26.8,15.6,259.8,1010.4,58.6,3.9,239.1,20.6,8,30,2024-05-29T05:52:29,2024-05-29T18:41:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-30,91.3,72.3,83.1,102,72.3,87.2,71.6,69.8,0.252,100,8.33,rain,0,0,22.1,10.5,273.3,1010.9,51.4,4.2,273.1,23.6,9,30,2024-05-30T05:52:27,2024-05-30T18:42:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-05-31,93.8,75.3,84.3,101.3,75.3,87.7,70.2,64.4,0,0,0,rain,0,0,21.9,12.8,287.3,1011.3,38.8,4.3,281.7,24.3,9,30,2024-05-31T05:52:26,2024-05-31T18:42:33,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-01,91.3,71,80,102.1,71,83,72.9,80.5,1.024,100,12.5,rain,0,0,23,11.9,264.4,1012,65.1,3.5,264.9,23,9,60,2024-06-01T05:52:27,2024-06-01T18:42:51,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-02,91.2,69.2,76.2,100,69.2,77.7,68.8,79.9,4.528,100,12.5,rain,0,0,30,11.5,265.4,1012.6,70.8,3.9,225.1,19.3,7,30,2024-06-02T05:52:27,2024-06-02T18:43:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-03,87.6,69.9,78.1,95.3,69.9,80.2,71.4,81.1,0.154,100,29.17,rain,0,0,16.6,9.3,261.6,1013.1,67,3.9,166.6,14.2,6,10,2024-06-03T05:52:29,2024-06-03T18:43:27,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-04,89.4,72.2,79.6,97.6,72.2,82.1,71.1,76.5,0.008,100,4.17,rain,0,0,16.1,9.1,240.9,1013.7,57.5,4.1,233.5,20,9,30,2024-06-04T05:52:32,2024-06-04T18:43:45,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-05,87.6,72.8,79.1,95.4,72.8,81.4,71.9,79.4,0.236,100,4.17,rain,0,0,19,11.3,254.2,1014,66.1,4,198.3,17.1,7,30,2024-06-05T05:52:35,2024-06-05T18:44:03,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-06,87.6,71.4,78,95.3,71.4,80,71.8,82.2,0.118,100,4.17,rain,0,0,19.9,14.7,239.1,1014.2,73.1,4.1,183,15.8,7,10,2024-06-06T05:52:39,2024-06-06T18:44:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-07,87.5,71.7,76.7,95.2,71.7,78.1,71.3,84.2,0.551,100,4.17,rain,0,0,21,11.4,238.8,1012.8,77.5,4.2,170.2,14.6,8,10,2024-06-07T05:52:43,2024-06-07T18:44:38,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-08,87.6,70.7,77.1,95.2,70.7,78.3,69.6,78.7,0.087,100,20.83,rain,0,0,28.9,17,234.7,1012.2,62.3,4.6,215.7,18.6,8,10,2024-06-08T05:52:49,2024-06-08T18:44:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-09,84.1,69.8,75,90.5,69.8,75.5,69.8,84.1,0.354,100,8.33,rain,0,0,36.9,18.3,235.8,1012.1,62.8,4.2,206.5,17.7,7,10,2024-06-09T05:52:55,2024-06-09T18:45:12,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-10,82.3,71,76.5,87.9,71,77.3,69.2,78.8,0.118,100,4.17,rain,0,0,37.4,17.2,242.8,1012.8,61.4,4.2,201.1,17.2,8,10,2024-06-10T05:53:01,2024-06-10T18:45:29,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-11,85.8,72.2,77.2,92.8,72.2,78.6,70.3,80,0.118,100,4.17,rain,0,0,35.1,18.4,248.5,1013,78.2,4.1,140,12,6,10,2024-06-11T05:53:09,2024-06-11T18:45:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-12,85.8,71.6,77.4,91.4,71.6,78.7,68.6,75.3,0.111,100,41.67,rain,0,0,34.9,17.2,259.7,1014.3,88.2,3.9,124.5,10.9,6,10,2024-06-12T05:53:17,2024-06-12T18:46:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-13,84,70.4,75.2,89.1,70.4,75.9,69.7,83.6,0.157,100,4.17,rain,0,0,29.1,13.9,248.5,1014.1,78.6,3.6,196.9,16.9,7,10,2024-06-13T05:53:26,2024-06-13T18:46:19,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-14,85.8,70.5,77.9,91.4,70.5,79.3,69.8,77.3,0.016,100,16.67,rain,0,0,29.5,14.9,255,1013.1,76.8,4,215.3,18.5,8,10,2024-06-14T05:53:35,2024-06-14T18:46:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-15,87.6,71.3,78.8,92.2,71.3,80,68,71.3,0.004,100,4.17,rain,0,0,23.3,16,252.9,1012.5,46.6,4.2,271.4,23.4,9,10,2024-06-15T05:53:45,2024-06-15T18:46:50,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-16,87.6,70.1,78.7,93.6,70.1,80.6,69.6,74.8,0.036,100,12.5,rain,0,0,24.2,13.8,245.3,1012.8,49.6,4.4,230.7,20,7,10,2024-06-16T05:53:55,2024-06-16T18:47:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-17,87.7,71.7,79.4,95.4,71.7,82.1,70.8,75.9,0.031,100,4.17,rain,0,0,22.8,11.3,245.5,1012.7,57.8,4.1,261,22.5,9,10,2024-06-17T05:54:06,2024-06-17T18:47:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-18,85.9,71.7,78.5,91.6,71.7,79.9,70.1,76.8,0.016,100,4.17,rain,0,0,23.5,16,248.1,1012.6,74.5,4.2,177.9,15.4,7,30,2024-06-18T05:54:18,2024-06-18T18:47:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-19,87.6,72.2,78.6,93.8,72.2,80.1,70,76,0.307,100,54.17,rain,0,0,26.6,13.7,255.8,1011.7,76,4.2,183.1,15.7,8,10,2024-06-19T05:54:30,2024-06-19T18:47:48,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-20,86.3,71.5,76.6,90.7,71.5,77.5,69.5,79.2,0.551,100,4.17,rain,0,0,29.3,16.1,252.1,1011.6,71.4,3.5,194.3,16.7,8,10,2024-06-20T05:54:42,2024-06-20T18:48:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-21,84.1,71.5,76.6,89.3,71.5,77.7,70.2,81.3,0.028,100,12.5,rain,0,0,30,17.1,246.8,1011.5,60.7,4.2,212.5,18.2,8,10,2024-06-21T05:54:55,2024-06-21T18:48:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-22,84.1,69.9,76.8,89.3,69.9,78,69.6,79.1,0.044,100,33.33,rain,0,0,26.2,13.8,252.5,1009.7,62,4.3,200.9,17.4,8,10,2024-06-22T05:55:08,2024-06-22T18:48:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-23,85.9,70.4,76.7,92.9,70.4,78,69.6,79.7,0.059,100,29.17,rain,0,0,28.2,13.9,239.4,1009.2,72,4.1,198.7,17.1,7,10,2024-06-23T05:55:22,2024-06-23T18:48:39,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-24,85.7,69.8,76.9,91.1,69.8,78,69,77.7,0.063,100,29.17,rain,0,0,34.4,18.4,248,1008.8,75.1,3.8,188.8,16.2,7,10,2024-06-24T05:55:36,2024-06-24T18:48:50,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-25,87.3,69.8,77.2,94.1,69.8,78.6,69.4,77.9,0.36,100,45.83,rain,0,0,38.5,19,241.4,1008.3,63,4.3,166.9,14.5,7,10,2024-06-25T05:55:50,2024-06-25T18:49:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-26,80.7,71.3,75.8,84.5,71.3,76.1,69.8,82.3,0.008,100,4.17,rain,0,0,29.5,18.4,236.8,1009.1,82.9,3.8,57.4,5.1,2,10,2024-06-26T05:56:05,2024-06-26T18:49:11,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-27,80.6,71.6,75.2,85.1,71.6,75.7,70,84.2,0.004,100,4.17,rain,0,0,34,19.7,243.1,1010.8,88.8,3.8,105.6,9.1,5,10,2024-06-27T05:56:20,2024-06-27T18:49:21,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-28,85.9,69.8,76.4,92.9,69.8,77.5,71.1,84.5,0.039,100,4.17,rain,0,0,32.2,16.1,238.4,1011.7,67,3.9,192.8,16.6,7,10,2024-06-28T05:56:36,2024-06-28T18:49:30,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-29,85.9,71.7,77.4,93,71.7,78.8,70.5,80.1,0.048,100,25,rain,0,0,29.5,13.9,242.7,1012.4,61.4,4.1,199.1,17.2,7,10,2024-06-29T05:56:51,2024-06-29T18:49:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-06-30,82.3,72.2,76.3,86.9,72.2,77,71.2,84.6,0.118,100,4.17,rain,0,0,25.5,13.9,241.3,1013.2,77.8,4,172.7,15,6,10,2024-06-30T05:57:07,2024-06-30T18:49:46,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-01,82.3,71.9,76,87.9,71.9,76.8,71.3,85.8,0.079,100,4.17,rain,0,0,29.5,13.8,237.3,1013.1,81.1,3.5,140,12.1,5,10,2024-07-01T05:57:23,2024-07-01T18:49:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-02,84.2,71.6,77.1,90.7,71.6,78.7,69.8,79.1,0,0,0,,0,0,31.3,18.5,245.3,1011.8,70.4,3.9,194.5,16.7,6,10,2024-07-02T05:57:39,2024-07-02T18:49:59,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-03,85.8,71.9,76.9,91.5,71.9,78.1,70.4,81.3,0.118,100,4.17,rain,0,0,28.2,16.1,243.9,1012.5,66.5,4.2,202.5,17.7,7,10,2024-07-03T05:57:56,2024-07-03T18:50:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-04,84,71.3,76.7,88.1,71.3,77.6,68.4,76.6,0.092,100,58.33,rain,0,0,24.4,14.9,251.9,1013.1,82.8,4.1,122.6,10.7,4,10,2024-07-04T05:58:12,2024-07-04T18:50:09,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-05,84.1,71,76.7,90.5,71,78,70,80.5,0.079,100,4.17,rain,0,0,28.6,16.1,238.9,1011.7,65.4,4.1,178.8,15.6,7,10,2024-07-05T05:58:29,2024-07-05T18:50:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-06,84.1,69.8,75.7,90.4,69.8,76.8,68.9,80.4,0.056,100,29.17,rain,0,0,30.6,17.2,245.4,1010.9,86.4,3.9,119.7,10.4,5,10,2024-07-06T05:58:46,2024-07-06T18:50:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-07,84,69.8,75.2,89.1,69.8,75.9,68.6,80.5,0.118,100,4.17,rain,0,0,33.6,20.7,251.6,1010.9,77.5,3.8,146.4,12.6,6,10,2024-07-07T05:59:02,2024-07-07T18:50:19,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-08,80.6,69.9,73.4,84,69.9,73.6,68,83.6,0.866,100,8.33,rain,0,0,25.3,13.9,244.1,1010.8,85.2,3.9,153.8,13.1,6,10,2024-07-08T05:59:19,2024-07-08T18:50:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-09,78.8,68,73.3,78.8,68,73.3,66.5,79.9,0.052,100,37.5,rain,0,0,25.1,13.9,246.8,1011.3,68.1,4.5,160.2,13.9,6,10,2024-07-09T05:59:36,2024-07-09T18:50:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43272099999,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-10,87.6,69.2,76.4,93.6,69.2,77.4,69.6,80.4,0.19,100,25,rain,0,0,21.3,13,244.9,1014.1,54.3,4.1,205.6,17.6,7,10,2024-07-10T05:59:53,2024-07-10T18:50:21,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-11,84.1,70.7,77.6,90.4,70.7,78.9,68.6,74.7,0.268,100,45.83,rain,0,0,23.5,12.8,255.5,1013.4,58.8,4.2,134.5,11.6,5,10,2024-07-11T06:00:09,2024-07-11T18:50:20,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-12,89.4,69.9,76.6,97.7,69.9,77.8,69.5,79.8,0.63,100,4.17,rain,0,0,28.9,13.9,249.4,1011.8,65.1,4.2,200.2,17.3,8,10,2024-07-12T06:00:26,2024-07-12T18:50:18,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-13,82.4,68.7,76,87,68.7,76.8,69.3,80.6,0.052,100,37.5,rain,0,0,30.6,17.4,249.7,1011.5,79,3.8,107.3,9.3,4,10,2024-07-13T06:00:43,2024-07-13T18:50:15,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-14,80.5,69.2,74.6,84.3,69.2,74.9,69.4,84.4,0.02,100,4.17,rain,0,0,35.8,16.1,255.7,1009.8,84.9,3.5,86.8,7.5,3,10,2024-07-14T06:00:59,2024-07-14T18:50:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-15,76.8,69,72.6,76.8,69,72.6,69.9,91.3,0.354,100,8.33,rain,0,0,36,16.2,238.2,1009,87.3,3.9,45.2,4.1,2,10,2024-07-15T06:01:16,2024-07-15T18:50:08,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-16,78.7,68.7,73.8,78.7,68.7,73.8,69.1,85.5,0.004,100,4.17,rain,0,0,40,18.3,240.6,1009.3,89,3.8,89.5,7.9,4,10,2024-07-16T06:01:32,2024-07-16T18:50:02,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-17,84,68.7,75.6,90.4,68.7,76.5,69.9,83.1,0.008,100,4.17,rain,0,0,35.1,19.6,246.7,1010.9,82.8,3.6,139.6,12,5,10,2024-07-17T06:01:48,2024-07-17T18:49:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-18,80.6,69.9,73.4,85.1,69.9,73.6,69.2,87.1,0.157,100,4.17,rain,0,0,36.2,17.5,244.8,1012.4,83.5,3.4,99.4,8.6,4,10,2024-07-18T06:02:04,2024-07-18T18:49:49,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-19,78.7,68.7,72.5,78.7,68.7,72.5,69.2,89.6,0.079,100,4.17,rain,0,0,39.1,19.3,252,1010,81.5,3.3,80.4,6.8,4,10,2024-07-19T06:02:20,2024-07-19T18:49:41,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-20,80.5,68.1,74.3,84.3,68.1,74.6,68,81.3,0.028,100,25,rain,0,0,35.8,18.3,250.2,1010,86,4,91,7.8,4,10,2024-07-20T06:02:35,2024-07-20T18:49:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-21,80.6,69.6,74.1,85.1,69.6,74.6,69.4,85.4,0.197,100,4.17,rain,0,0,40.9,19.7,247.1,1011,84.9,3.7,164.1,14.3,7,10,2024-07-21T06:02:51,2024-07-21T18:49:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-22,82.2,68.3,74.7,86.7,68.3,75.4,68.7,82.3,0.008,100,4.17,rain,0,0,34.7,19.7,253.5,1012.8,82.4,3.5,158.2,13.6,5,10,2024-07-22T06:03:06,2024-07-22T18:49:12,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-23,82.3,70.4,75.4,87.9,70.4,76,69.8,83.3,0.02,100,12.5,rain,0,0,33.6,18.3,248.5,1013.5,83.7,3.5,155,13.4,6,10,2024-07-23T06:03:21,2024-07-23T18:49:00,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-24,78.8,68.7,73.4,78.8,68.7,73.4,68.9,86.2,0.118,100,8.33,rain,0,0,38.3,16.2,249.3,1011.9,78.7,3.7,155.7,13.6,5,10,2024-07-24T06:03:35,2024-07-24T18:48:48,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-25,80.5,68.7,73.2,85,68.7,73.4,69.8,89.4,0.02,100,4.17,rain,0,0,47.6,21,252.6,1010.3,88.5,3.4,182,15.5,7,10,2024-07-25T06:03:49,2024-07-25T18:48:35,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-26,82.2,69.8,74.5,87.7,69.8,75.3,69.8,85.7,0.035,100,4.17,rain,0,0,42.1,18.5,260.3,1010.6,74.4,3.6,148.3,13,5,10,2024-07-26T06:04:03,2024-07-26T18:48:20,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-27,84.1,69.5,75.9,88.1,69.5,76.6,68,77.7,0.012,100,12.5,rain,0,0,39.8,20.9,264.4,1011.1,79.8,4,208.1,17.9,8,10,2024-07-27T06:04:17,2024-07-27T18:48:05,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-28,78.8,71,74.7,78.8,71,74.7,68.4,80.9,0.012,100,12.5,rain,0,0,38.5,18,250.4,1009.4,60.5,4,152.4,13.1,5,10,2024-07-28T06:04:30,2024-07-28T18:47:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-29,84.2,70.1,76.1,90.5,70.1,77,69.6,80.9,0.158,100,41.67,rain,0,0,35.8,18.3,245.5,1008.8,70.3,4,169.5,14.9,6,10,2024-07-29T06:04:43,2024-07-29T18:47:32,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-07-30,80.6,69.9,73.9,85.1,69.9,74.3,70,87.9,0.177,100,8.33,rain,0,0,30.6,17.4,239.8,1012.2,83.4,3.8,108.8,9.3,5,10,2024-07-30T06:04:56,2024-07-30T18:47:15,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
