name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,pm2p5,pm10,aqius,aod550,aqielement,conditions,icon,stations
"Karnataka,India",12.9662,77.5869,2021-07-11,28.0,20.0,23.4,29.6,20.0,23.6,19.6,79.8,1.3,100,12.5,rain,0,0,59.0,31.7,257.7,1007.9,57.2,5.8,168.8,14.6,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-12,28.0,20.9,23.6,29.2,20.9,23.8,19.4,78.0,3.9,100,33.33,rain,0,0,66.6,33.3,260.6,1008.3,59.7,6.1,122.9,10.6,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-13,25.9,20.9,22.8,25.9,20.9,22.8,20.4,86.9,4.995,100,4.17,rain,0,0,52.9,25.9,258.6,1009.3,64.4,5.0,75.1,6.6,3,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-14,26.0,20.9,22.3,26.0,20.9,22.3,21.0,92.5,5.048,100,8.33,rain,0,0,48.2,20.5,251.7,1009.4,69.1,4.6,105.9,9.2,4,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-15,26.0,20.0,22.1,26.0,20.0,22.1,20.9,92.8,11.837,100,12.5,rain,0,0,53.6,22.3,250.7,1009.4,69.9,4.8,120.7,10.5,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-16,28.0,21.0,23.2,31.1,21.0,23.5,20.9,87.8,0.4,100,4.17,rain,0,0,46.4,27.7,255.0,1011.2,62.4,5.5,56.2,4.8,2,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-17,28.9,21.0,23.7,31.2,21.0,24.1,20.6,83.9,1.046,100,4.17,rain,0,0,42.1,17.9,264.1,1011.6,61.8,5.6,141.1,12.0,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-18,25.0,20.1,22.1,25.0,20.1,22.1,21.1,94.1,17.946,100,16.67,rain,0,0,46.8,22.7,250.2,1010.5,67.4,5.1,124.2,10.7,4,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-19,28.0,20.7,23.4,31.1,20.7,23.8,21.0,87.2,6.005,100,4.17,rain,0,0,57.2,25.7,257.9,1011.0,57.1,6.5,184.7,15.8,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-20,29.0,20.0,23.6,30.7,20.0,24.0,20.3,82.7,0.8,100,4.17,rain,0,0,64.4,40.3,259.8,1012.6,52.0,6.2,224.0,19.2,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-21,24.1,20.0,22.2,24.1,20.0,22.2,20.9,92.5,3.0,100,8.33,rain,0,0,68.4,26.2,258.2,1011.7,66.2,5.1,128.5,11.0,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-22,26.0,20.1,22.1,26.0,20.1,22.1,20.5,91.0,2.987,100,4.17,rain,0,0,62.6,27.8,258.0,1008.8,70.7,5.3,68.4,5.9,3,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-23,25.0,20.0,22.2,25.0,20.0,22.2,20.8,91.8,0.199,0,4.17,rain,0,0,63.4,29.4,251.3,1008.6,63.6,5.2,159.7,13.6,7,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-24,29.0,20.0,23.1,32.6,20.0,23.6,21.1,89.1,23.962,100,8.33,rain,0,0,53.3,29.5,263.3,1010.0,55.9,6.1,181.2,15.6,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-25,29.0,20.9,23.5,30.7,20.9,23.9,20.9,86.3,58.935,100,12.5,rain,0,0,49.0,29.0,259.0,1011.1,58.7,5.9,208.4,17.8,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-26,29.0,20.9,24.1,31.3,20.9,24.6,20.8,82.8,0.1,0,0.0,rain,0,0,49.7,25.5,262.2,1011.9,52.5,7.0,161.9,14.0,5,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-27,29.0,20.0,24.1,30.7,20.0,24.5,20.0,78.8,0.0,0,0.0,,0,0,48.6,33.3,269.1,1011.3,42.2,6.7,174.3,15.0,5,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-28,30.0,20.0,24.0,31.3,20.0,24.4,19.5,77.1,0.3,0,4.17,rain,0,0,50.0,29.6,261.9,1011.9,39.9,6.9,199.7,17.2,6,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-29,28.0,20.0,23.7,30.0,20.0,24.0,19.3,77.2,0.4,0,0.0,rain,0,0,53.3,29.7,262.8,1012.8,42.2,7.4,175.3,15.1,7,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-30,29.0,19.9,23.9,30.7,19.9,24.3,19.4,77.2,0.2,0,0.0,rain,0,0,51.5,27.9,264.7,1013.2,49.9,6.9,189.0,16.4,6,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-07-31,29.0,20.0,24.1,30.2,20.0,24.4,19.8,78.4,2.0,100,12.5,rain,0,0,54.4,31.4,258.6,1013.8,44.1,6.4,183.4,15.8,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-01,28.9,20.0,23.9,30.2,20.0,24.2,19.6,78.0,0.5,0,0.0,rain,0,0,53.3,33.3,266.5,1012.8,41.4,6.3,205.5,17.8,7,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-02,28.9,20.0,23.7,30.2,20.0,24.0,18.9,75.7,0.3,0,0.0,rain,0,0,50.0,26.2,264.3,1012.8,43.1,6.8,212.9,18.5,6,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-03,29.0,20.0,24.1,30.7,20.0,24.4,19.8,77.8,0.796,100,4.17,rain,0,0,47.2,22.5,262.9,1013.9,42.7,7.2,176.1,15.3,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-04,28.0,21.0,23.8,30.5,21.0,24.1,19.8,79.2,0.601,100,4.17,rain,0,0,52.2,36.9,268.0,1014.8,61.7,7.1,163.2,14.0,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-05,28.0,20.4,23.4,31.0,20.4,23.8,20.9,86.4,5.006,100,4.17,rain,0,0,55.8,25.9,258.6,1012.5,54.7,5.5,174.3,15.1,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-06,29.9,20.9,24.1,31.8,20.9,24.5,20.7,82.9,4.098,100,8.33,rain,0,0,48.2,22.3,266.2,1011.5,57.4,6.3,201.6,17.3,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-07,30.9,21.0,24.5,32.9,21.0,25.2,20.8,81.8,0.995,100,4.17,rain,0,0,42.1,25.7,263.4,1011.8,44.3,7.3,217.8,18.7,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-08,31.0,21.0,25.4,32.9,21.0,26.0,20.7,77.0,0.8,0,8.33,rain,0,0,32.4,18.3,265.9,1012.5,43.8,6.9,201.0,17.4,7,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-09,31.0,21.9,26.0,33.0,21.9,27.1,21.1,75.8,0.599,100,4.17,rain,0,0,24.5,25.8,262.1,1013.1,43.7,6.6,242.8,20.9,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-10,28.9,21.0,24.3,31.9,21.0,24.5,21.1,83.2,0.5,100,4.17,rain,0,0,37.1,22.2,268.6,1013.3,63.7,5.9,205.5,17.7,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-11,28.9,21.0,24.5,30.6,21.0,25.0,20.3,78.3,0.398,100,4.17,rain,0,0,38.5,20.5,282.2,1013.1,56.6,6.1,176.9,15.3,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-12,27.9,21.0,23.3,30.5,21.0,23.6,20.5,84.9,0.801,100,4.17,rain,0,0,41.4,27.4,272.2,1013.9,56.4,5.5,117.4,10.0,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-13,27.0,20.1,23.8,29.0,20.1,24.1,20.3,81.7,3.183,100,4.17,rain,0,0,43.9,18.3,283.2,1012.6,61.1,6.0,160.7,13.9,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-14,28.0,20.9,24.0,29.2,20.9,24.3,19.8,78.7,1.3,100,12.5,rain,0,0,43.2,27.1,271.0,1011.1,50.9,6.8,182.9,15.7,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-15,28.0,20.0,23.4,29.2,20.0,23.6,19.6,80.8,0.001,0,0.0,rain,0,0,41.0,20.5,275.7,1011.5,56.6,6.2,119.7,10.2,4,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-16,27.0,21.0,23.5,28.4,21.0,23.6,20.0,82.1,11.957,100,4.17,rain,0,0,39.6,23.8,273.7,1012.3,67.6,6.3,151.0,13.1,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-17,27.0,20.0,23.5,28.7,20.0,23.7,20.3,83.5,3.4,100,41.67,rain,0,0,34.2,18.6,265.8,1012.6,58.8,6.3,117.4,10.2,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-18,29.0,21.0,24.0,30.7,21.0,24.3,20.3,80.8,0.199,0,4.17,rain,0,0,36.4,20.5,260.8,1011.6,53.8,6.6,202.5,17.5,8,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-19,29.0,20.0,23.7,30.2,20.0,24.0,20.1,82.2,7.043,100,4.17,rain,0,0,42.1,24.2,267.5,1010.9,47.1,6.9,161.3,14.0,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-20,29.0,20.0,24.2,30.5,20.0,24.7,20.1,79.6,0.1,0,0.0,rain,0,0,31.3,16.6,271.4,1011.6,54.9,5.7,153.8,13.4,5,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-21,27.0,20.8,23.0,28.7,20.8,23.1,20.5,86.4,3.297,100,12.5,rain,0,0,25.2,13.0,269.5,1013.2,61.2,5.7,196.9,17.0,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-22,28.9,19.6,22.9,30.2,19.6,23.0,20.4,87.0,3.023,100,4.17,rain,0,0,19.1,16.6,237.9,1014.5,50.6,5.9,187.5,16.2,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-23,30.0,20.0,23.9,31.3,20.0,24.4,20.6,83.0,3.99,100,8.33,rain,0,0,21.6,11.2,244.3,1012.9,50.7,6.4,216.0,18.6,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-24,29.0,20.0,24.6,31.3,20.0,25.2,20.6,80.0,3.6,100,16.67,rain,0,0,24.5,16.6,251.8,1012.6,44.3,7.3,245.8,21.1,9,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-25,29.9,21.0,24.4,31.7,21.0,24.9,20.8,81.4,0.995,100,4.17,rain,0,0,26.3,18.4,257.3,1011.8,56.5,6.1,150.5,13.0,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-26,30.0,20.0,24.4,31.4,20.0,24.8,20.4,80.0,20.93,100,4.17,rain,0,0,28.8,22.1,259.2,1010.3,49.1,6.6,227.4,19.7,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-27,28.9,20.9,23.4,32.5,20.9,23.9,21.4,89.3,13.962,100,12.5,rain,0,0,31.7,27.8,260.6,1009.9,58.9,6.0,182.7,15.8,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-28,27.0,20.4,23.1,29.5,20.4,23.2,21.0,88.4,0.001,0,0.0,rain,0,0,36.7,27.5,253.3,1008.8,66.0,6.5,123.8,10.6,4,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-29,26.0,19.9,22.1,26.0,19.9,22.1,20.0,88.9,5.985,100,12.5,rain,0,0,40.7,22.1,255.9,1008.3,63.5,5.8,115.0,9.9,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-30,27.0,20.0,22.6,28.8,20.0,22.6,19.7,84.2,0.608,100,4.17,rain,0,0,51.5,25.9,268.1,1009.6,58.8,6.1,178.9,15.5,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-08-31,29.0,20.0,23.9,29.8,20.0,24.1,19.5,78.2,0.1,0,0.0,rain,0,0,32.8,18.3,265.3,1010.8,52.2,6.6,189.1,16.3,7,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-01,29.9,21.0,24.4,31.2,21.0,24.8,19.9,77.6,3.005,100,4.17,rain,0,0,27.0,14.6,261.3,1011.8,47.7,6.3,199.9,17.2,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-02,27.9,20.9,23.5,30.0,20.9,23.6,20.6,84.6,37.989,100,8.33,rain,0,0,34.6,16.6,279.1,1011.6,64.6,6.2,169.5,14.6,6,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-03,26.9,20.0,22.8,29.0,20.0,23.0,20.7,88.6,6.1,100,8.33,rain,0,0,29.9,18.4,280.4,1011.0,60.3,5.8,95.4,8.3,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-04,27.0,20.0,22.7,29.5,20.0,22.9,20.8,89.6,1.006,100,4.17,rain,0,0,40.7,20.5,264.1,1011.3,57.5,5.7,119.4,10.3,5,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-05,28.0,20.0,22.8,31.1,20.0,23.0,20.8,89.0,7.989,100,4.17,rain,0,0,46.8,25.9,261.5,1010.8,64.6,5.5,132.1,11.4,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-06,27.0,20.0,22.6,29.1,20.0,22.8,20.3,87.7,0.269,0,4.17,rain,0,0,47.2,26.1,263.3,1010.7,60.0,6.5,115.3,9.9,5,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-07,26.0,20.0,22.4,26.0,20.0,22.4,19.9,86.6,0.4,100,4.17,rain,0,0,54.7,31.4,255.4,1010.8,60.7,6.7,187.0,16.1,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-08,28.0,20.0,23.5,30.5,20.0,23.8,20.7,84.7,0.503,100,4.17,rain,0,0,48.6,29.4,246.3,1012.1,53.8,6.3,176.5,15.3,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-09,29.9,20.0,24.3,31.8,20.0,24.8,20.0,78.4,0.4,0,0.0,rain,0,0,43.2,29.4,255.1,1013.3,45.3,6.7,187.5,16.2,6,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-10,29.0,20.0,24.4,30.7,20.0,25.0,19.9,77.1,0.0,0,0.0,,0,0,44.3,29.0,261.2,1012.8,41.5,7.1,183.0,15.7,6,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-11,29.0,20.0,24.0,31.3,20.0,24.4,20.6,82.6,0.6,100,8.33,rain,0,0,46.1,29.4,251.2,1011.7,48.9,6.7,182.3,15.5,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-12,29.0,21.0,24.0,31.9,21.0,24.3,21.1,84.5,0.099,0,0.0,rain,0,0,56.2,29.5,252.0,1010.3,47.3,6.8,205.3,17.7,8,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-13,28.0,21.0,24.0,30.7,21.0,24.5,20.7,82.2,0.002,0,0.0,rain,0,0,53.6,36.8,246.3,1009.8,56.2,6.4,151.9,13.2,5,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-14,29.0,21.1,24.5,30.7,21.1,25.0,20.8,80.5,0.4,0,0.0,rain,0,0,45.4,26.0,253.1,1010.6,52.1,6.4,168.8,14.6,5,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-15,29.0,21.0,24.3,30.2,21.0,24.8,20.0,77.9,3.978,100,4.17,rain,0,0,37.8,24.0,249.5,1011.5,44.2,7.0,204.3,17.7,7,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-16,30.0,21.0,24.8,31.3,21.0,25.3,20.1,76.4,0.0,0,0.0,,0,0,34.6,20.5,255.0,1011.7,42.0,6.4,204.6,17.7,7,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-17,31.0,21.0,25.8,31.3,21.0,26.2,19.4,70.3,0.995,100,4.17,rain,0,0,29.9,22.2,261.5,1011.2,43.4,6.8,277.0,24.0,9,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-18,31.0,21.0,26.0,31.8,21.0,26.4,19.0,67.0,0.0,0,0.0,,0,0,22.7,11.2,272.5,1012.5,40.0,7.2,251.4,21.7,8,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-19,31.0,22.7,26.3,32.3,22.7,27.1,20.0,69.5,11.957,100,4.17,rain,0,0,19.1,9.3,299.7,1013.9,49.7,6.9,246.9,21.2,9,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-20,29.9,20.0,23.4,33.1,20.0,23.9,21.5,89.9,62.837,100,20.83,rain,0,0,23.8,14.4,233.1,1013.2,59.1,5.4,256.1,22.1,9,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-21,29.0,20.8,23.5,30.7,20.8,23.7,20.6,85.4,13.928,100,12.5,rain,0,0,34.2,22.0,261.3,1012.5,57.4,6.3,245.2,21.3,8,,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2021-09-22,29.9,21.0,24.2,31.8,21.0,24.7,20.5,81.1,0.001,0,0.0,rain,0,0,38.2,17.8,274.3,1010.9,55.4,6.5,164.9,14.2,6,,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
